Record_ID,Year,District,Crop,Season,Soil_Type,Irrigation_Type,Land_Area_Acres,Rainfall_mm,Temperature_C,Humidity_pct,Soil_pH,Seed_Cost_INR,Fertilizer_Cost_INR,Pesticide_Cost_INR,Labour_Cost_INR,Irrigation_Cost_INR,Other_Cost_INR,Expected_Yield_kg,Market_Price_INR_per_kg,Total_Cost_INR,Expected_Revenue_INR,Profit_INR
2154,2023,Nashik,Cotton,Kharif,Loamy,Canal,5.82,756.6,22.6,52.1,5.92,26109.25,43687.64,19450.91,59580.24,29090.61,16748.16,4153.58,75.84,194666.8,314987.23,120320.43
2155,2022,Sangli,Cotton,Kharif,Black,Borewell,8.67,742.4,26.3,60.9,7.08,38795.09,50406.76,33766.51,83262.75,43644.24,25989.3,8087.18,61.52,275864.65,497539.0,221674.35
2156,2020,Sangli,Tomato,Rabi,Black,Canal,8.22,828.1,28.7,61.4,6.09,35945.82,58028.42,30406.35,68204.91,44444.79,22243.59,89432.26,20.16,259273.88,1802849.98,1543576.1
2157,2023,Nashik,Sugarcane,Annual,Loamy,Rainfed,2.31,791.5,25.1,57.3,7.76,15163.64,24133.3,8626.73,32515.83,18977.52,9341.08,80219.16,3.16,108758.11,253193.28,144435.16
2158,2024,Pune,Cotton,Kharif,Loamy,Rainfed,4.84,811.4,28.5,70.7,6.27,27203.37,30474.52,22050.7,47179.31,28256.65,14884.72,3119.23,97.51,170049.27,304146.59,134097.32
2159,2022,Ahmednagar,Onion,Rabi,Loamy,Canal,6.08,686.8,27.9,56.3,5.64,31817.08,46798.75,21088.4,56596.41,31846.7,17702.82,50710.0,24.33,205850.16,1233930.19,1028080.03
2160,2021,Ahmednagar,Wheat,Rabi,Red,Canal,2.72,632.6,26.6,56.7,6.77,8477.34,16335.94,6840.42,16624.58,7213.91,5270.46,6590.47,26.72,60762.65,176091.92,115329.27
2161,2020,Nashik,Tomato,Rabi,Red,Canal,10.47,658.5,22.1,69.7,6.47,45933.46,77917.31,40825.79,101818.15,49716.3,28194.96,94487.78,21.14,344405.98,1997134.76,1652728.78
2162,2024,Aurangabad,Onion,Rabi,Red,Canal,8.76,665.8,25.8,49.9,7.04,53558.19,71921.2,40915.53,81597.63,51631.06,28691.95,61003.51,23.11,328315.57,1409742.84,1081427.26
2163,2019,Sangli,Cotton,Kharif,Loamy,Borewell,8.76,824.4,29.3,66.3,7.55,36858.37,44891.82,34359.73,79675.02,36501.73,21329.26,6826.17,77.21,253615.93,527043.99,273428.06
2164,2023,Ahmednagar,Sugarcane,Annual,Alluvial,Drip,3.77,689.7,26.0,70.0,7.52,26894.86,38117.1,16125.88,65189.21,29987.17,16237.19,160331.03,3.59,192551.41,575498.94,382947.54
2165,2023,Solapur,Onion,Rabi,Loamy,Rainfed,10.35,818.7,27.3,58.3,7.03,57515.98,75650.83,37958.08,93868.96,50776.51,32829.46,89667.36,25.3,348599.82,2268849.63,1920249.82
2166,2025,Pune,Wheat,Rabi,Red,Drip,7.83,780.5,24.2,50.8,7.05,24966.19,53544.15,24644.93,66388.81,23108.09,19389.83,22177.73,27.21,212041.99,603542.98,391500.99
2167,2022,Nashik,Rice,Kharif,Loamy,Canal,7.95,597.5,22.6,58.7,6.38,25320.37,61901.32,28789.74,73680.84,35660.11,19655.56,22296.98,32.79,245007.94,731025.69,486017.75
2168,2019,Satara,Soybean,Kharif,Red,Borewell,7.26,909.4,28.3,58.1,7.61,17061.52,27307.78,13592.25,31095.64,13559.47,9436.99,8022.37,34.89,112053.64,279866.3,167812.65
2169,2019,Nashik,Tomato,Rabi,Alluvial,Rainfed,11.19,799.4,27.0,65.3,7.63,44461.15,74265.18,40416.92,119532.53,50990.26,29988.32,99503.65,27.49,359654.36,2735572.1,2375917.75
2170,2022,Nashik,Wheat,Rabi,Alluvial,Rainfed,2.53,751.5,26.2,51.9,5.8,7337.79,17966.04,6549.13,18751.92,6796.43,4665.12,6182.01,30.05,62066.43,185785.13,123718.7
2171,2019,Solapur,Maize,Kharif,Loamy,Borewell,2.22,642.4,30.4,55.7,5.59,5764.15,11200.61,5106.83,12427.93,5429.29,3545.82,7214.91,20.58,43474.62,148485.93,105011.31
2172,2020,Satara,Maize,Kharif,Alluvial,Borewell,1.36,1018.3,24.2,63.7,6.15,3582.42,7169.32,2589.26,8229.72,3760.27,2425.47,4722.35,23.36,27756.47,110306.45,82549.98
2173,2020,Kolhapur,Sugarcane,Annual,Red,Drip,10.9,1342.8,24.4,62.2,7.63,71475.99,88463.03,37442.58,136189.27,73272.84,42566.94,366366.09,2.77,449410.66,1014465.49,565054.83
2174,2019,Satara,Tomato,Rabi,Black,Rainfed,4.8,867.2,21.5,63.2,6.72,19964.98,34870.48,18207.18,47731.27,20423.7,15361.93,39059.05,27.34,156559.55,1067747.22,911187.67
2175,2025,Pune,Soybean,Kharif,Red,Rainfed,2.75,673.7,25.2,60.8,6.49,10198.15,12244.6,5926.93,15240.92,5593.12,5494.1,2597.49,43.29,54697.82,112438.49,57740.67
2176,2023,Sangli,Onion,Rabi,Black,Canal,9.53,691.6,26.9,58.3,6.87,56243.4,79287.54,36471.33,88089.83,50562.35,28351.84,82431.46,24.34,339006.3,2006189.56,1667183.27
2177,2020,Aurangabad,Maize,Kharif,Red,Borewell,7.98,758.8,28.8,50.3,6.39,20975.32,42186.91,15836.16,54158.98,21095.87,13740.69,23851.01,22.32,167993.93,532236.39,364242.46
2178,2023,Solapur,Onion,Rabi,Red,Rainfed,1.59,553.4,27.8,62.0,6.62,9699.35,11376.8,6558.33,16616.36,8074.6,4987.74,10945.43,24.1,57313.19,263741.94,206428.75
2179,2024,Sangli,Sugarcane,Annual,Loamy,Rainfed,0.99,579.7,27.6,61.2,5.91,6402.71,10434.73,4032.79,13568.52,7541.01,3789.42,30695.72,2.39,45769.18,73421.3,27652.12
2180,2025,Ahmednagar,Rice,Kharif,Alluvial,Rainfed,7.41,706.7,23.5,63.2,6.16,29116.67,60001.65,28762.88,70386.12,42112.76,21148.0,18360.98,36.93,251528.07,678155.77,426627.7
2181,2020,Aurangabad,Rice,Kharif,Black,Canal,4.89,775.8,25.6,59.5,5.97,15486.96,32564.44,15373.01,40538.88,18058.95,11262.24,16154.27,32.03,133284.47,517443.67,384159.19
2182,2025,Satara,Wheat,Rabi,Alluvial,Canal,3.5,1124.2,25.4,68.1,6.16,12511.64,21749.09,9407.58,31792.51,12200.9,7191.5,11411.87,26.17,94853.23,298676.84,203823.61
2183,2019,Solapur,Tomato,Rabi,Red,Canal,4.49,609.9,27.0,67.2,6.96,19676.63,31941.67,15023.13,47986.39,20249.89,10823.77,51916.88,23.39,145701.48,1214271.95,1068570.47
2184,2025,Satara,Rice,Kharif,Alluvial,Borewell,2.49,864.3,25.5,64.3,6.62,9670.81,19001.65,8365.84,26511.56,12543.1,7315.29,6929.97,32.65,83408.26,226255.0,142846.74
2185,2023,Nashik,Wheat,Rabi,Loamy,Canal,1.76,643.3,24.4,85.6,5.35,5629.03,10057.21,4519.66,12203.01,5214.71,3537.55,4450.33,27.09,41161.17,120572.91,79411.74
2186,2021,Pune,Wheat,Rabi,Loamy,Canal,8.54,734.7,24.2,77.8,7.27,24237.28,51191.15,20629.07,67619.42,22210.95,14882.23,24475.44,20.21,200770.1,494572.52,293802.42
2187,2025,Solapur,Soybean,Kharif,Black,Drip,10.26,577.2,25.1,70.4,7.2,41238.11,48214.16,21739.71,61402.93,21226.23,21588.9,12189.96,41.89,215410.03,510618.46,295208.43
2188,2025,Solapur,Soybean,Kharif,Black,Drip,4.17,478.3,25.9,67.7,6.28,13421.26,18989.43,9361.23,22403.92,9313.05,6918.88,4517.41,39.52,80407.77,178510.22,98102.45
2189,2025,Nashik,Sugarcane,Annual,Black,Canal,6.78,524.1,25.0,61.8,7.58,55850.3,72286.13,28764.57,104731.97,58225.69,30655.39,233028.85,3.57,350514.04,832204.97,481690.93
2190,2023,Sangli,Rice,Kharif,Black,Borewell,0.82,624.8,25.5,61.0,6.05,2918.29,4989.37,2659.36,6574.33,3823.55,2237.23,2513.54,30.98,23202.12,77874.57,54672.44
2191,2024,Kolhapur,Maize,Kharif,Black,Rainfed,9.83,1522.5,26.4,77.5,6.52,28493.02,55550.62,22247.4,63285.29,29215.33,17707.44,26930.64,26.73,216499.1,719833.83,503334.73
2192,2023,Aurangabad,Wheat,Rabi,Red,Canal,8.61,772.0,26.0,64.4,6.35,26629.4,47439.36,20630.49,63181.01,22910.76,20120.52,22424.13,28.73,200911.54,644159.26,443247.72
2193,2021,Aurangabad,Tomato,Rabi,Red,Rainfed,3.77,626.1,24.5,58.5,7.15,17025.77,27977.72,15807.75,43121.41,18580.14,10613.71,31107.53,29.45,133126.5,916190.27,783063.77
2194,2025,Pune,Wheat,Rabi,Red,Borewell,3.17,554.4,26.3,68.9,6.33,9141.27,22360.23,9359.83,28576.02,10811.22,6536.97,7210.16,33.57,86785.53,242080.39,155294.86
2195,2019,Aurangabad,Wheat,Rabi,Loamy,Borewell,4.9,610.9,26.3,55.3,5.72,15038.23,25088.86,12332.43,31251.9,12505.7,8718.97,11431.99,25.92,104936.1,296370.13,191434.03
2196,2024,Sangli,Maize,Kharif,Loamy,Drip,4.07,577.7,28.7,64.6,5.72,11377.99,23348.78,8320.49,31395.15,14117.19,9913.36,12519.41,18.67,98472.96,233780.39,135307.43
2197,2019,Aurangabad,Rice,Kharif,Alluvial,Canal,9.32,597.8,27.2,52.9,5.91,27157.65,49600.13,27320.97,78065.29,37284.92,19685.8,27008.74,21.36,239114.76,577011.35,337896.59
2198,2022,Solapur,Soybean,Kharif,Black,Drip,1.24,372.4,29.3,44.8,5.71,4394.71,4963.57,2383.61,6491.56,2447.98,2048.07,1488.62,43.1,22729.5,64155.12,41425.63
2199,2023,Nashik,Soybean,Kharif,Black,Drip,6.7,515.7,22.5,57.4,6.48,21765.48,27105.44,13864.6,35937.17,12570.58,10561.21,7849.56,48.25,121804.47,378776.63,256972.15
2200,2025,Pune,Tomato,Rabi,Black,Drip,10.38,591.8,23.0,72.2,6.26,51598.46,82010.96,44537.16,142150.47,65219.89,32830.32,98812.32,31.88,418347.25,3150594.45,2732247.2
2201,2019,Nashik,Wheat,Rabi,Red,Borewell,9.84,586.7,23.8,63.5,7.41,25812.85,50711.23,21674.42,61942.35,24898.7,15654.31,24325.98,25.93,200693.88,630755.0,430061.12
2202,2019,Kolhapur,Maize,Kharif,Alluvial,Canal,3.92,1375.6,28.6,72.1,6.96,8339.94,20599.07,8007.87,19305.69,10815.94,5904.8,12286.31,15.14,72973.31,185994.51,113021.2
2203,2020,Kolhapur,Soybean,Kharif,Loamy,Borewell,4.51,1371.2,25.8,71.1,7.25,12437.7,17423.63,7541.68,21239.89,8039.36,7569.91,5631.45,57.2,74252.17,322116.19,247864.02
2204,2019,Nashik,Rice,Kharif,Alluvial,Drip,2.01,414.1,23.5,71.7,6.26,5838.64,11712.31,6065.4,13814.42,7817.01,4531.08,5438.38,26.32,49778.87,143150.46,93371.6
2205,2025,Solapur,Sugarcane,Annual,Red,Borewell,10.29,401.5,27.7,50.3,7.01,76117.39,114295.81,44525.16,149624.75,90259.85,44719.89,337748.1,3.83,519542.86,1293909.11,774366.25
2206,2025,Solapur,Cotton,Kharif,Alluvial,Drip,10.3,369.7,26.6,66.1,5.74,50883.67,77287.69,51910.66,115753.99,57276.39,35386.04,6740.28,93.03,388498.44,627076.81,238578.37
2207,2024,Solapur,Cotton,Kharif,Black,Rainfed,4.62,580.0,25.5,62.0,6.42,24727.67,29146.69,17774.56,51956.41,24025.4,15324.44,3422.23,74.19,162955.18,253900.34,90945.16
2208,2024,Sangli,Onion,Rabi,Loamy,Canal,9.25,693.0,25.6,50.6,7.06,58102.43,76227.29,39027.25,94249.47,53789.74,26237.4,71402.46,17.16,347633.58,1225294.8,877661.21
2209,2020,Satara,Rice,Kharif,Red,Canal,7.71,916.1,24.4,63.0,5.2,26739.47,49212.36,25510.45,60579.0,29756.36,17930.08,20818.58,30.55,209727.71,635976.02,426248.32
2210,2021,Nashik,Soybean,Kharif,Red,Rainfed,0.97,587.3,24.1,65.0,6.07,2815.18,3403.7,1808.36,4516.51,1797.26,1488.93,966.84,41.21,15829.94,39838.8,24008.86
2211,2024,Aurangabad,Soybean,Kharif,Loamy,Rainfed,7.7,628.5,28.2,53.2,6.6,24582.48,33723.07,15866.89,39510.13,14071.82,14148.4,7829.55,44.42,141902.77,347757.24,205854.47
2212,2025,Aurangabad,Wheat,Rabi,Black,Canal,11.18,686.8,25.6,57.5,7.24,41446.62,76988.29,29991.41,85611.61,36674.49,23891.16,31677.89,33.27,294603.58,1053875.71,759272.13
2213,2021,Sangli,Cotton,Kharif,Black,Rainfed,8.27,659.3,25.6,65.8,5.8,36073.04,52186.26,32490.85,83630.14,38004.24,21248.78,5801.51,83.8,263633.31,486170.51,222537.21
2214,2022,Sangli,Cotton,Kharif,Black,Borewell,2.18,576.3,25.0,70.3,6.5,9564.31,15865.41,10341.53,20878.42,11411.39,6385.93,1622.6,87.01,74447.0,141184.27,66737.28
2215,2019,Aurangabad,Tomato,Rabi,Red,Drip,7.84,676.4,27.1,69.7,6.6,34223.78,49915.67,29972.1,78962.57,37415.69,21858.67,63949.52,22.52,252348.48,1439953.96,1187605.48
2216,2024,Ahmednagar,Tomato,Rabi,Loamy,Rainfed,6.67,652.4,25.7,43.8,6.21,33083.46,60479.0,27977.28,75896.92,39986.51,21415.08,67994.18,28.65,258838.26,1948304.35,1689466.09
2217,2023,Pune,Cotton,Kharif,Alluvial,Rainfed,10.6,689.7,24.1,51.4,6.06,52042.83,72437.87,43477.61,102990.0,53565.82,33003.68,6933.49,73.97,357517.82,512840.11,155322.29
2218,2025,Kolhapur,Onion,Rabi,Red,Rainfed,7.0,1533.6,22.9,43.6,6.81,43971.58,57898.34,31399.44,72791.43,39113.24,22365.53,47482.55,21.71,267539.56,1030786.4,763246.84
2219,2025,Sangli,Onion,Rabi,Loamy,Rainfed,4.04,613.8,25.9,66.2,6.88,26597.63,33202.81,13841.54,46855.25,24820.57,14185.26,30864.2,18.13,159503.06,559472.13,399969.06
2220,2024,Sangli,Rice,Kharif,Alluvial,Borewell,11.12,777.0,29.6,59.0,6.85,40936.44,76233.65,35278.66,91063.65,53804.84,27128.95,35697.95,34.44,324446.19,1229454.5,905008.31
2221,2020,Kolhapur,Tomato,Rabi,Loamy,Borewell,7.17,1291.3,28.6,49.6,6.32,27537.25,53751.15,25461.46,65370.91,37819.68,17398.97,64531.88,26.14,227339.42,1686692.97,1459353.55
2222,2019,Ahmednagar,Soybean,Kharif,Alluvial,Canal,0.64,649.1,24.8,69.3,6.96,1592.37,2545.76,1028.28,2830.72,921.18,959.13,779.17,43.1,9877.45,33585.73,23708.28
2223,2025,Satara,Rice,Kharif,Alluvial,Canal,6.84,1085.6,24.0,55.2,6.38,28405.96,54759.93,25658.78,61282.79,33303.42,20501.16,20941.82,39.44,223912.04,825865.84,601953.8
2224,2023,Pune,Tomato,Rabi,Alluvial,Canal,7.86,622.8,24.1,68.1,6.62,40217.9,66033.14,32496.09,88543.04,41580.86,22001.59,70538.77,24.93,290872.62,1758384.68,1467512.06
2225,2025,Kolhapur,Cotton,Kharif,Black,Rainfed,2.92,1727.9,25.8,61.3,6.43,16741.43,21971.54,12305.58,32494.37,13936.22,9844.85,2146.82,39.6,107293.98,85014.18,-22279.8
2226,2025,Solapur,Cotton,Kharif,Alluvial,Drip,6.44,569.8,23.9,48.8,6.64,35798.06,46562.53,25909.92,58861.06,34075.54,20356.49,5087.64,64.7,221563.59,329150.06,107586.47
2227,2019,Aurangabad,Sugarcane,Annual,Loamy,Rainfed,11.81,575.0,28.1,49.1,7.06,74267.7,112077.06,39018.2,157351.9,60387.4,44436.58,382606.48,3.19,487538.83,1218742.72,731203.89
2228,2021,Pune,Sugarcane,Annual,Loamy,Drip,8.08,779.9,25.9,57.3,5.69,62409.94,76550.98,27629.11,116367.72,53814.47,32263.15,291157.93,3.15,369035.38,917528.62,548493.25
2229,2023,Pune,Tomato,Rabi,Black,Canal,3.12,677.2,26.3,61.9,5.71,14846.05,23258.82,12797.48,34084.45,18696.89,9590.22,30520.39,21.78,113273.9,664823.28,551549.37
2230,2022,Nashik,Onion,Rabi,Red,Canal,7.42,648.3,24.2,71.2,6.67,43109.11,53628.21,28038.12,80741.09,38634.62,19393.46,56007.13,23.0,263544.61,1288339.08,1024794.47
2231,2025,Kolhapur,Cotton,Kharif,Loamy,Drip,6.37,1315.6,22.3,69.4,6.89,35152.14,47321.28,32821.99,67166.15,29899.66,21964.09,4986.57,74.94,234325.31,373714.95,139389.64
2232,2020,Ahmednagar,Soybean,Kharif,Black,Drip,10.01,700.3,25.3,68.5,6.14,30498.91,40001.84,16246.1,49195.1,17332.99,14923.43,14794.33,47.25,168198.36,699080.14,530881.78
2233,2020,Pune,Rice,Kharif,Loamy,Canal,2.61,764.6,28.5,76.2,6.92,8463.61,18395.12,7766.26,19822.1,10927.4,5885.34,7270.08,29.0,71259.83,210807.69,139547.86
2234,2019,Satara,Wheat,Rabi,Alluvial,Canal,11.37,668.1,21.8,70.3,7.74,29886.32,63669.85,23972.99,77903.25,27214.24,22415.02,24051.77,21.58,245061.67,519084.97,274023.3
2235,2023,Solapur,Wheat,Rabi,Black,Drip,7.27,510.7,25.8,59.7,6.13,21375.23,45629.51,17615.45,59439.77,22481.36,14050.71,18804.92,23.83,180592.02,448143.84,267551.83
2236,2019,Nashik,Onion,Rabi,Loamy,Rainfed,3.17,685.3,21.7,63.5,6.58,16954.62,17055.93,10139.86,21874.09,14537.25,8408.22,20522.43,18.3,88969.97,375574.94,286604.98
2237,2020,Satara,Rice,Kharif,Alluvial,Canal,4.69,894.8,23.9,53.2,6.84,13894.88,28485.49,13178.86,32640.73,19190.5,11437.01,14310.45,24.74,118827.47,354018.68,235191.21
2238,2024,Nashik,Tomato,Rabi,Loamy,Canal,9.01,676.1,27.4,75.1,6.56,45348.58,70047.83,45245.93,96411.77,55478.54,30282.16,84169.93,26.22,342814.82,2206769.87,1863955.06
2239,2021,Pune,Maize,Kharif,Alluvial,Canal,5.35,620.9,25.4,63.8,6.68,14756.48,29714.67,12007.7,31909.79,14625.52,9042.08,16700.68,22.98,112056.23,383745.11,271688.87
2240,2022,Solapur,Tomato,Rabi,Alluvial,Rainfed,5.3,541.2,27.3,59.0,6.43,25776.33,35394.96,21709.64,48921.91,28387.08,15632.64,40705.67,27.36,175822.56,1113841.6,938019.03
2241,2019,Solapur,Maize,Kharif,Alluvial,Drip,9.05,550.1,30.8,62.6,5.73,24254.95,42414.29,16588.98,61018.9,22078.65,15267.56,27048.91,23.92,181623.33,647080.99,465457.66
2242,2023,Nashik,Wheat,Rabi,Red,Canal,2.58,627.7,20.8,49.3,5.94,7697.95,14767.94,6487.7,20972.01,7515.06,5919.13,5847.51,27.85,63359.8,162842.45,99482.65
2243,2022,Satara,Onion,Rabi,Black,Drip,6.87,988.3,27.0,61.6,6.54,38343.28,52292.63,28921.9,57314.85,34875.12,22925.43,59163.54,22.78,234673.22,1347879.5,1113206.28
2244,2019,Nashik,Tomato,Rabi,Red,Borewell,9.5,715.5,23.1,65.5,7.67,36380.74,48983.93,35252.15,83131.7,44293.83,23101.26,91073.47,21.3,271143.62,1939485.79,1668342.16
2245,2023,Pune,Rice,Kharif,Loamy,Borewell,3.32,795.3,23.3,57.1,7.3,11416.03,21797.21,11740.89,27172.84,16425.41,8907.88,10675.3,31.98,97460.26,341352.23,243891.98
2246,2020,Kolhapur,Onion,Rabi,Alluvial,Drip,4.19,1221.3,29.2,73.9,7.09,21803.29,30035.28,13151.49,36680.33,21138.49,9637.54,27689.5,23.79,132446.43,658603.19,526156.76
2247,2025,Satara,Onion,Rabi,Alluvial,Drip,5.24,1065.5,21.4,65.0,5.92,31286.93,43235.37,25523.85,50115.22,27221.16,17431.56,42795.39,25.29,194814.08,1082184.18,887370.1
2248,2024,Solapur,Sugarcane,Annual,Black,Drip,4.99,527.0,26.5,61.2,6.99,34745.17,50932.44,21481.52,65629.69,39969.09,21102.21,203786.28,3.11,233860.13,634279.92,400419.79
2249,2021,Sangli,Sugarcane,Annual,Black,Canal,6.32,620.7,30.2,58.9,6.85,44692.62,61975.02,22811.59,77681.12,47085.64,26984.67,242075.44,3.32,281230.66,802890.01,521659.34
2250,2024,Solapur,Rice,Kharif,Loamy,Drip,3.44,344.6,27.6,61.0,7.21,12138.36,24829.49,11305.73,33071.63,13063.94,9387.52,9444.14,29.74,103796.66,280896.02,177099.36
2251,2020,Sangli,Sugarcane,Annual,Red,Drip,0.68,592.9,30.4,69.7,6.18,4310.56,5559.33,1959.48,8962.73,4615.07,2710.45,19995.48,3.01,28117.64,60202.12,32084.48
2252,2023,Ahmednagar,Tomato,Rabi,Alluvial,Canal,1.18,407.4,23.9,47.9,6.45,5981.74,9580.49,5530.55,13170.57,6721.49,3458.72,10077.97,22.83,44443.56,230064.27,185620.71
2253,2019,Solapur,Onion,Rabi,Black,Borewell,8.98,687.3,28.3,63.3,6.26,43525.25,62883.35,26581.97,78210.75,40502.97,23040.04,76723.63,24.27,274744.33,1862197.52,1587453.19
2254,2023,Ahmednagar,Tomato,Rabi,Loamy,Drip,3.51,670.4,24.3,74.3,6.94,17272.05,26293.57,14351.62,41562.58,21007.07,10959.25,34640.89,24.05,131446.14,833160.81,701714.68
2255,2019,Aurangabad,Maize,Kharif,Red,Rainfed,10.55,691.9,29.8,68.3,6.5,24956.12,54978.63,20911.16,63313.52,25840.9,17895.47,28130.61,19.1,207895.8,537176.41,329280.6
2256,2025,Kolhapur,Tomato,Rabi,Loamy,Rainfed,10.84,1469.2,21.9,61.4,5.49,58040.91,98640.59,45598.97,134694.37,72305.35,33958.91,89368.45,22.33,443239.1,1995488.73,1552249.63
2257,2025,Pune,Maize,Kharif,Loamy,Rainfed,1.6,559.5,25.9,58.9,7.51,5142.69,10459.66,3595.69,10684.49,5160.67,3519.8,3695.87,20.37,38563.0,75299.26,36736.26
2258,2020,Nashik,Maize,Kharif,Loamy,Borewell,8.84,798.4,22.2,57.2,6.08,23800.59,44249.79,17040.37,54005.7,21045.35,14857.71,30368.22,23.0,174999.51,698498.36,523498.84
2259,2022,Ahmednagar,Onion,Rabi,Red,Canal,6.75,601.6,23.2,57.4,6.36,36782.12,47933.99,28385.81,63261.66,32764.39,20838.68,53210.89,24.05,229966.66,1279709.03,1049742.37
2260,2025,Solapur,Rice,Kharif,Alluvial,Rainfed,11.63,406.3,29.6,52.4,7.45,46061.87,89579.1,40791.3,127223.17,50494.94,34040.42,24481.9,36.88,388190.8,902774.93,514584.13
2261,2024,Nashik,Wheat,Rabi,Alluvial,Borewell,11.91,688.4,22.2,74.6,6.76,37623.67,74688.31,34270.09,103408.99,32421.62,24891.15,30820.37,27.1,307303.82,835157.63,527853.81
2262,2024,Aurangabad,Tomato,Rabi,Loamy,Canal,10.41,640.4,24.2,68.5,6.48,49428.23,89095.7,44040.25,101640.11,54166.09,32536.24,95527.9,26.57,370906.63,2538228.53,2167321.9
2263,2024,Ahmednagar,Sugarcane,Annual,Red,Rainfed,10.81,581.0,26.7,71.2,5.99,85612.24,108375.05,44944.62,148836.86,88867.91,55340.22,351008.55,3.46,531976.89,1214736.61,682759.72
2264,2023,Pune,Maize,Kharif,Alluvial,Borewell,2.36,824.1,24.6,76.8,6.83,6247.73,14916.35,5345.5,17612.48,5700.89,4826.83,7619.94,21.05,54649.76,160397.77,105748.0
2265,2022,Solapur,Tomato,Rabi,Red,Canal,6.09,602.3,24.4,54.2,6.76,30182.6,50267.71,22634.72,68979.06,30569.62,17799.04,63003.99,28.87,220432.76,1819134.1,1598701.35
2266,2021,Satara,Rice,Kharif,Loamy,Canal,3.31,769.6,22.8,70.3,7.44,10453.31,24855.67,9630.48,24600.78,14473.92,8228.04,8912.98,29.0,92242.2,258470.36,166228.16
2267,2021,Sangli,Wheat,Rabi,Alluvial,Borewell,11.5,695.2,27.3,67.2,6.86,31794.72,56065.73,28003.51,85974.57,30771.91,21216.43,32358.52,25.25,253826.86,816917.99,563091.13
2268,2020,Ahmednagar,Onion,Rabi,Black,Drip,6.42,541.8,29.8,51.8,6.47,33309.28,41120.27,21708.55,53747.6,32738.4,16881.79,46417.83,19.83,199505.89,920335.09,720829.2
2269,2023,Kolhapur,Tomato,Rabi,Alluvial,Rainfed,11.04,1426.3,25.7,62.0,6.04,52664.58,86460.8,41219.21,131896.25,61838.47,34642.58,102005.68,29.47,408721.89,3006049.33,2597327.44
2270,2020,Kolhapur,Onion,Rabi,Black,Canal,3.46,1379.3,26.2,54.5,6.79,16782.72,25186.28,12580.62,27071.88,16998.14,9091.9,30014.31,23.07,107711.54,692430.16,584718.62
2271,2022,Aurangabad,Cotton,Kharif,Red,Drip,2.34,528.4,27.7,47.3,7.36,12460.38,15060.52,9783.45,25235.92,10364.51,6315.7,1565.7,63.26,79220.48,99045.71,19825.23
2272,2023,Kolhapur,Cotton,Kharif,Black,Drip,5.01,1618.7,25.4,69.8,6.19,27325.23,33091.19,21504.64,56001.0,24163.35,15648.86,3663.81,89.09,177734.27,326417.91,148683.65
2273,2019,Ahmednagar,Cotton,Kharif,Red,Drip,10.85,914.4,23.9,75.4,5.82,41314.95,56824.84,33004.78,98495.16,42314.89,31628.57,8150.37,70.95,303583.19,578286.49,274703.3
2274,2023,Pune,Wheat,Rabi,Red,Rainfed,11.72,624.2,25.5,62.9,6.61,36918.95,76173.02,28395.4,103955.46,37232.39,25984.93,22610.93,24.1,308660.16,545024.14,236363.98
2275,2021,Pune,Sugarcane,Annual,Red,Canal,9.36,756.5,26.1,78.2,7.18,62933.94,87251.93,35327.05,123244.41,66400.62,35830.33,297861.07,3.22,410988.29,958304.34,547316.05
2276,2023,Aurangabad,Tomato,Rabi,Red,Borewell,0.89,749.9,25.7,63.2,6.21,4439.0,7211.36,3940.15,9517.01,4406.59,2519.65,7688.34,30.31,32033.77,233012.43,200978.66
2277,2024,Nashik,Cotton,Kharif,Black,Borewell,10.62,633.2,22.5,61.2,6.62,49905.42,77188.06,48548.61,119979.35,64640.38,37162.32,8146.26,70.68,397424.13,575755.15,178331.02
2278,2021,Aurangabad,Tomato,Rabi,Black,Drip,4.45,598.4,23.9,49.1,6.52,20685.22,30206.68,20468.94,48474.2,24215.18,13907.77,47990.09,19.94,157957.99,957146.58,799188.59
2279,2021,Nashik,Cotton,Kharif,Black,Drip,8.89,613.9,21.4,72.0,6.66,39074.02,58475.98,37734.21,85522.29,41703.19,22853.83,7002.23,59.83,285363.52,418962.97,133599.45
2280,2020,Solapur,Rice,Kharif,Alluvial,Canal,1.76,487.9,27.8,63.8,6.89,5913.43,11396.2,5565.19,14364.06,7620.56,4568.89,5046.46,32.68,49428.33,164912.87,115484.54
2281,2024,Nashik,Sugarcane,Annual,Alluvial,Rainfed,10.16,666.1,24.5,58.4,6.33,85450.99,105163.38,44999.67,137736.86,81798.37,46072.55,335521.11,3.7,501221.82,1240515.56,739293.74
2282,2024,Nashik,Tomato,Rabi,Alluvial,Drip,4.04,568.4,22.6,67.3,7.15,21511.24,33956.85,16508.36,44048.33,19476.4,14635.32,35346.44,30.9,150136.5,1092336.65,942200.14
2283,2020,Pune,Wheat,Rabi,Red,Borewell,7.95,806.2,23.8,59.8,7.03,21275.48,44592.58,17749.06,53514.1,19615.04,16263.7,21254.98,21.66,173009.97,460387.38,287377.41
2284,2021,Satara,Soybean,Kharif,Loamy,Drip,8.67,942.1,26.0,47.4,5.96,27628.61,34686.48,13645.79,37182.74,16600.93,16927.16,11156.84,51.95,146671.72,579609.25,432937.53
